playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepKicker,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesFgepDefense,gradesKickReturn,gradesPuntReturn,gradesLongSnap,gradesPunter
151084,Mike Green,ED,0,0,2025,2025,214,,,62.4,70.6,D15,0,0,13,0,44,0,0,0,21,0,MARSHALL,MARSHALL,65,,59,,,,
151086,James Jackson,LB,0,0,,2026,335,,,42.5,70.2,D07,2,1,7,0,26,14,0,0,11,0,VIRGINIA,VIRGINIA,51,,59.5,,,,
151091,Langston Long,LB,1,0,,2028,327,,,65.5,76.8,D16,0,0,7,0,0,24,0,1,19,0,USF,USF,44,,,,,,
151094,Charlie Patterson,G,0,0,,2026,335,,,61.9,70.3,60,0,0,10,35,0,0,0,47,0,0,VIRGINIA,VIRGINIA,82,71.6,,,,,
151095,Jacob Rodriguez,LB,0,0,2026,2026,315,,,63.4,73,D10,0,0,10,0,9,3,0,7,9,0,TEXAS TECH,TEXAS TECH,28,,60.2,,,,
151097,Jonas Sanker,S,1,1,2025,2025,335,,,70.2,28.6,D20,6,3,12,0,60,53,7,56,19,7,VIRGINIA,VIRGINIA,195,,87.1,58.4,,,
151101,West Weeks,LB,0,0,2026,2026,211,,,62.6,71.8,D33,0,0,4,0,7,9,12,4,6,0,LSU,LSU,38,,60,,,,
151103,Jack Witmer,T,0,0,,2026,335,,,63.1,70.4,68,0,0,12,30,0,0,0,58,0,0,VIRGINIA,VIRGINIA,88,70.2,,,,,
151114,Taveon Thompson,S,0,0,,2026,238,,,73.4,73.3,D39,0,0,4,0,0,13,7,3,11,1,NEBRASKA,NEBRASKA,34,,,,,,
151116,Devin Aupiu,ED,0,0,,2026,324,,,61.3,68.3,D44,0,0,11,7,35,0,9,19,9,0,UCLA,UCLA,79,60,59.1,,,,
151168,Desmyn Baker,LB,0,0,,2026,296,,,62.4,67.5,D01,0,0,12,0,39,6,0,0,0,0,SO MISS,SO MISS,45,,59.9,,,,
151172,Luke Dillingham,CB,0,0,,2026,315,,,60.4,65.1,D39,0,0,2,0,0,2,0,0,0,0,TEXAS TECH,TEXAS TECH,2,,,,,,
151205,Tyrin Bradley,ED,0,0,,2025,343,,,60.4,68.5,D08,0,0,13,0,40,1,4,38,4,0,W VIRGINIA,W VIRGINIA,87,,58.9,,,,
151251,Jesse Ramil,T,0,0,,2026,197,,,65.9,76.5,77,0,0,12,62,0,0,0,0,0,0,JAMES MAD,JAMES MAD,62,75.9,,,,,
151266,Jake Bruno,TE,1,0,,2026,259,,,79.3,83.8,86,0,0,14,54,0,40,59,43,38,2,OHIO,OHIO,234,75.3,,,,,
151309,Breon Noel,S,2,0,,2026,136,,,65,29.6,D21,1,1,11,0,2,55,7,0,0,1,CHARLOTTE,CHARLOTTE,64,,60,,,,
151364,Robert Rahimi,S,1,0,,2026,285,,,68.6,74.4,D01,0,0,13,0,55,3,0,54,1,2,S JOSE ST,S JOSE ST,113,,59.6,,,,
152170,Colin Karhu,K,0,0,,2025,206,75.1,,61.4,67,S98,0,0,12,55,0,0,0,0,0,0,LIBERTY,LIBERTY,55,,,,,,
152262,Heston Edwards,G,0,0,,2026,141,,,63.9,67.8,51,0,0,10,46,0,0,0,1,0,0,COAST CAR,COAST CAR,47,73.1,,,,,
152603,Saveyon Henderson,T,0,0,,2025,144,,,61.5,66.4,77,0,0,12,53,0,0,0,5,0,0,COLO STATE,COLO STATE,58,73.7,,,,,
153213,Chris Crouch,LB,1,0,,2026,174,,,63.2,82.8,D26,1,0,13,0,0,70,73,60,30,2,GA SOUTHRN,GA SOUTHRN,233,,,,,,
153307,Brandon Richards,LS,0,0,,2025,263,,,41.2,67.6,S94,0,0,12,54,0,0,0,69,0,0,DOMINION,DOMINION,123,81.5,,,,31,
153526,Carson Goda,TE,0,0,,2025,187,,,63.5,72.5,84,0,0,10,0,0,0,53,0,5,0,ILLINOIS,ILLINOIS,58,,,59.9,,,
154018,Naejaun Barber,DI,0,0,,2026,141,,,58.8,69.7,D95,0,0,10,0,16,0,1,0,6,0,COAST CAR,COAST CAR,23,,57.8,,,,
154043,Jack Hawkinson,ED,0,0,,2026,225,,,55.6,68.3,D42,0,0,3,0,0,0,2,0,3,0,MINNESOTA,MINNESOTA,5,,,,,,
154116,Jemeil Jackson,T,0,0,,2026,134,,,62.4,69,70,0,0,1,10,0,0,0,0,0,0,C MICHIGAN,C MICHIGAN,10,63.7,,,,,
154474,Gavin Ransaw,DI,0,0,,2026,141,,,58.1,67.9,D93,0,0,11,0,32,0,0,0,2,0,COAST CAR,COAST CAR,34,,58.1,,,,
154523,Ryan Raybuck,CB,0,0,,2025,347,,,56.3,73,D09,1,0,8,0,2,7,20,0,16,0,W MICHIGAN,W MICHIGAN,45,,59.8,,,,
154594,Pooda Walker,DI,0,0,,2026,200,,,58.9,70.6,D99,0,0,9,0,42,0,0,0,3,0,KENNESAW,KENNESAW,45,,58.3,,,,
154599,Ben Finneseth,S,3,0,,2027,143,,,81.2,80.2,D28,3,0,13,0,0,66,35,48,15,10,COLORADO,COLORADO,164,,,60,,,
154605,Brylan Noonan,LS,0,0,,2026,306,,,64.6,63.3,S38,0,0,1,0,0,0,0,4,0,0,TEMPLE,TEMPLE,4,,,,,81.4,
154696,Al-Ma'hi Ali,S,0,0,,2026,136,,,41.8,27.2,D00,0,2,12,0,73,0,0,0,12,0,CHARLOTTE,CHARLOTTE,85,,59.1,,,,
154699,Tim Grant-Randall,DI,0,0,,2026,216,,,56.2,69.1,D10,0,0,11,0,48,0,0,0,0,0,UMASS,UMASS,48,,57.1,,,,
154703,Andrew Henry,HB,0,0,,2025,241,,,60,64.1,02,0,0,1,0,0,0,0,0,1,0,NEW MEXICO,NEW MEXICO,1,,,,,,
154704,Keydrell Lewis,T,0,0,,2025,218,,,65.5,75.9,70,0,0,10,53,0,0,0,0,0,0,MEMPHIS,MEMPHIS,53,74.8,,,,,
154708,Derek McCormick,K,1,0,,2025,190,,60.9,62.7,75.4,S43,0,0,8,0,0,40,0,0,0,1,INDIANA,INDIANA,40,,,,,,
154709,Matthew Dapore,K,0,0,,2025,101,68.2,57.3,61.3,67.2,S43,0,0,12,39,0,3,0,0,0,0,AIR FORCE,AIR FORCE,42,,,,,,
154713,Lu Tillery,CB,0,0,,2026,319,,,61.4,68.5,D10,0,0,4,0,1,2,0,0,5,0,TULANE,TULANE,8,,59.9,,,,
154759,Da'Metrius Weatherspoon,T,0,0,2026,2026,304,,,64.2,65.6,57,0,0,11,48,0,0,0,0,0,0,SYRACUSE,SYRACUSE,48,72.8,,,,,
154790,Caleb Cooley,WR,0,0,,2025,351,,,61.1,66.9,19,0,0,8,0,0,0,0,0,37,0,WYOMING,WYOMING,37,,,,69.6,,
155194,Carson Bay,P,0,0,,2026,101,,,39.2,66.7,S95,0,0,12,39,0,0,0,14,0,0,AIR FORCE,AIR FORCE,53,22.5,,,,,68.4
155196,EJ Green,LB,0,0,,2026,263,,,59.4,69.5,D01,0,0,8,0,14,5,0,16,0,0,DOMINION,DOMINION,35,,59.3,,,,
155197,Kaci Seegars,ED,0,0,,2026,259,,,62.2,67.3,D13,0,0,8,0,7,0,1,0,9,0,OHIO,OHIO,17,,59.2,,,,
155209,Philip Florenzo,LS,2,0,2026,2026,140,,,81,67.4,S45,3,0,13,0,0,0,0,59,0,4,CLEMSON,CLEMSON,59,,,,,67.4,
155210,Ryan Bolduc,QB,0,0,,2025,327,,,62.3,61.2,16,0,0,12,67,0,0,0,0,0,0,USF,USF,67,67.4,,,,,
155211,Cash Jones,HB,0,0,2026,2026,173,,,69.4,80,32,1,0,14,0,0,38,64,23,37,2,GEORGIA,GEORGIA,162,,,52.3,,,
155245,Anthony Johnson Jr.,CB,1,0,,2025,346,,,62.1,75.5,D04,1,0,12,0,44,47,3,0,20,2,W KENTUCKY,W KENTUCKY,114,,59.9,,,,
155252,Jakari Foster,S,0,0,,2026,208,,,60.1,70.9,D06,0,1,13,0,0,59,0,0,16,0,LA TECH,LA TECH,75,,,,,,
155288,Tristan Marois,ED,0,0,,2026,143,,,63,63.8,D59,0,0,6,30,0,0,5,0,0,0,COLORADO,COLORADO,35,70,,,,,
155289,Caden Biser,LB,0,0,,2026,343,,,75.3,79.6,D36,0,0,12,0,0,27,65,34,25,4,W VIRGINIA,W VIRGINIA,151,,,,,,
155295,Adam Uppuluri,LB,0,0,,2025,319,,,64.7,71.6,D54,0,0,11,0,0,8,29,0,11,0,TULANE,TULANE,48,,,,,,
155386,Liam Johnson,LB,1,0,,2025,130,,,58.3,82.5,D15,4,0,10,0,12,54,5,36,24,3,CAL,CAL,131,,59.7,,,,
155389,Nate Martey,DI,0,0,,2025,113,,,61.1,71.7,D45,0,0,10,0,26,0,0,0,7,0,ARK STATE,ARK STATE,33,,59,,,,
155412,Jalen Travis,T,0,0,2025,2025,193,,,60,63.3,72,0,0,1,0,0,0,0,0,0,0,IOWA STATE,IOWA STATE,0,,,,,,
155503,Donald Lee,S,1,0,,2026,321,,,59.9,76.4,D31,0,1,11,0,4,16,21,14,46,0,UAB,UAB,101,,60,,,,
155532,Damian Ramos,K,0,0,,2026,211,85.1,60,61.6,67.8,S34,0,0,13,71,0,1,0,0,0,0,LSU,LSU,72,,,,,,
155544,Atticus Sappington,K,0,0,,2026,264,73.9,85,63.9,76.7,S36,0,1,14,60,0,75,0,0,0,0,OREGON,OREGON,135,,,,,,
155545,Anthony Zaccaro,LS,0,0,,2026,288,,,39.7,66.9,S42,0,0,13,42,0,0,0,54,0,1,S ALABAMA,S ALABAMA,96,37.5,,,,19.6,
155566,Blake Boenisch,DI,0,0,,2026,275,,,63.7,69.2,D75,0,0,8,15,0,0,0,0,4,0,RICE,RICE,19,67.8,,,,,
155624,Jamaal Pritchett,WR,0,0,2025,2025,288,,,61.8,68.4,02,0,0,11,0,0,2,2,0,48,0,S ALABAMA,S ALABAMA,52,,,61.8,78.8,,
155757,Gavin Wimsatt,QB,0,0,,2026,202,,,60,63.3,02,0,1,1,0,0,0,0,0,0,0,KENTUCKY,KENTUCKY,0,,,,,,
155772,Joey Slackman,DI,0,0,,2025,163,,,61.6,66,D97,0,0,8,3,3,0,0,40,2,0,FLORIDA,FLORIDA,48,60,59.4,,,,
155781,Montrell Bandy,CB,0,0,,2026,307,,,51.1,74.7,D37,2,0,12,0,1,78,17,8,22,0,TENNESSEE,TENNESSEE,126,,60,,,,
155821,Sahnai Swain-Price,DI,0,0,,2027,216,,,58.5,64.5,D53,0,0,5,0,8,0,0,0,0,0,UMASS,UMASS,8,,58.6,,,,
155840,Kyle Taylor,LB,0,0,,2026,113,,,79.9,78.7,D20,0,0,13,0,1,0,78,0,0,0,ARK STATE,ARK STATE,79,,60,,,,
155846,John Adams,WR,1,0,,2025,306,,,67.9,67.5,17,1,1,12,0,0,48,78,63,37,3,TEMPLE,TEMPLE,226,,,,,,
155860,Lucas Banks,DI,0,0,,2026,113,,,59.9,65.6,D47,0,0,5,0,9,0,0,0,1,0,ARK STATE,ARK STATE,10,,59.3,,,,
155869,Eric O'Neill,ED,0,0,2026,2026,197,,,59,70.1,D99,0,0,11,0,34,0,0,0,0,0,JAMES MAD,JAMES MAD,34,,58.6,,,,
155885,Rylan Green,TE,0,0,,2026,209,,,63.4,71.2,85,0,0,11,20,0,0,60,0,0,0,LA MONROE,LA MONROE,80,66.7,,,,,
155966,Ethan Onianwa,T,0,0,2026,2026,275,,,60.2,66.2,78,0,0,4,16,14,0,0,0,0,0,RICE,RICE,30,64.3,58.6,,,,
155978,Parker Robertson,S,0,0,2026,2026,262,,,68.3,76.7,D08,0,1,12,0,31,37,21,36,38,5,OKLA STATE,OKLA STATE,163,,59.9,59.9,63.7,,
155982,Mekhi Mews,WR,0,0,,2026,182,,,61.3,68.1,83,0,0,12,0,0,0,40,0,58,0,HOUSTON,HOUSTON,98,,,54.4,75.1,,
155992,Jordin Parker,WR,0,0,,2026,347,,,64.8,69.5,02,0,0,11,0,0,0,39,1,29,0,W MICHIGAN,W MICHIGAN,69,,,75.9,68.9,,
156001,Michael Buckley,WR,0,0,,2026,241,,,62.4,73.5,84,0,0,10,0,0,0,16,0,19,0,NEW MEXICO,NEW MEXICO,35,,,,63.3,,
156005,Rocky Beers,TE,0,0,,2027,166,,,60,60.2,89,0,0,1,1,0,0,0,0,0,0,FIU,FIU,1,60,,,,,
156008,Jackson Kohal,G,0,0,,2025,101,,,63.6,70.4,54,0,0,5,14,0,0,0,0,1,0,AIR FORCE,AIR FORCE,15,67.2,,,,,
156012,Rashod Tanner,CB,0,0,,2025,325,,,75.2,90.4,D41,4,0,14,0,1,95,0,57,62,5,UNLV,UNLV,215,,60,,,,
156043,Tylan Hines,HB,0,0,,2027,180,,,55.3,69.5,02,1,0,11,0,0,2,56,7,52,0,HAWAII,HAWAII,117,,,60.9,90.5,,
156073,Dartanyan Tinsley,G,0,0,2025,2025,138,,,63,67.7,54,0,0,2,13,0,0,0,0,0,0,CINCINNATI,CINCINNATI,13,66.3,,,,,
156074,Emmit Bohle,T,0,0,,2025,110,,,64.7,65.2,70,0,0,10,55,0,0,0,0,0,0,ARIZONA ST,ARIZONA ST,55,74.5,,,,,
156165,Matthew Golden,WR,0,0,2025,2025,311,,,60.5,65.5,02,0,0,16,0,0,0,55,0,3,0,TEXAS,TEXAS,58,,,60.3,60,,
156171,Zykeius Strong,ED,0,0,,2025,182,,,61.1,66.8,D90,0,0,9,6,11,0,0,0,4,0,HOUSTON,HOUSTON,21,60,59.7,,,,
156172,Amipeleasi Langi Jr.,DI,0,0,,2026,314,,,61.7,66.5,D90,0,0,3,17,2,0,0,10,0,0,TEXAS ST,TEXAS ST,29,64.8,58.8,,,,
156198,Zach Neilsen,ED,0,0,,2027,320,,,56.9,74.7,D26,3,0,11,0,10,40,8,64,8,3,TULSA,TULSA,130,,59.1,,,,
156199,Georderrial Williams,CB,1,0,,2026,320,,,57.4,75.2,D29,1,1,12,0,11,59,0,2,31,1,TULSA,TULSA,103,,59.7,,,,
156200,Dayne Hodge,S,0,0,,2026,320,,,50.7,76.3,D01,3,0,11,0,46,5,0,54,38,0,TULSA,TULSA,143,,59.8,,,,
156205,Caleb Matthews,LS,0,0,,2026,320,,,41.5,63.2,S46,0,0,11,42,0,0,0,0,0,0,TULSA,TULSA,42,37.5,,,,0,
156206,Byrum Brown,QB,0,0,,2028,327,,,60,63.3,17,0,0,1,0,0,0,0,0,0,0,USF,USF,0,,,,,,
156207,Jason Albritton,HB,0,0,,2027,226,,,56.5,70.9,40,0,0,10,0,0,10,33,0,0,0,OLE MISS,OLE MISS,43,,,,,,
156211,Cade Roberts,WR,0,0,,2026,327,,,61,65.3,84,0,0,1,0,0,1,0,0,2,0,USF,USF,3,,,,,,
156212,Jhalyn Shuler,LB,0,0,,2026,327,,,60,63.8,D07,0,0,10,0,29,0,0,1,0,0,USF,USF,30,,59.7,,,,
156213,Aamaris Brown,CB,0,0,2026,2026,327,,,57.9,70.5,D09,0,0,3,0,6,8,0,0,6,0,USF,USF,20,,60,,,,
156214,Tavin Ward,S,0,0,,2027,327,,,60.5,64.4,D02,0,0,12,0,49,2,0,0,0,0,USF,USF,51,,59.9,,,,
156216,Jacquez Williams,DI,0,0,,2027,327,,,58.1,64.7,D44,0,0,4,0,8,0,0,0,0,0,USF,USF,8,,58.3,,,,
156220,Sam Candotti,P,0,0,,2026,121,,,61.7,66.7,S43,0,0,4,18,0,0,0,10,0,0,BOSTON COL,BOSTON COL,28,62.7,,,,,60.6
156221,Amari Jackson,CB,0,0,,2027,121,,,56.7,70,D24,0,0,5,0,17,0,0,0,4,0,BOSTON COL,BOSTON COL,21,,59.9,,,,
156222,Edwin Kolenge,ED,0,0,,2027,121,,,66.4,74.3,D17,0,0,7,0,3,0,0,0,22,0,BOSTON COL,BOSTON COL,25,,59.7,,,,
156225,Jeremiah Franklin,TE,0,0,2026,2026,121,,,64,66.9,17,0,0,13,53,0,0,9,9,2,0,BOSTON COL,BOSTON COL,73,74.5,,,,,
156226,Domonique Thomas,HB,0,0,,2027,226,,,65,74.6,26,0,0,13,0,0,5,38,0,29,0,OLE MISS,OLE MISS,72,,,,,,
156227,Jack Smith,P,0,0,,2030,140,,,60,66.2,S89,0,0,2,0,0,0,0,3,0,0,CLEMSON,CLEMSON,3,,,,,,59.5
156228,Robert Gunn III,K,0,0,,2030,140,60,79.4,64.3,79.5,S38,0,0,14,1,0,89,0,0,0,1,CLEMSON,CLEMSON,90,,,,,,
156229,Caden Story,DI,0,0,,2030,140,,,59.9,63.5,D93,0,0,4,1,3,0,0,0,0,0,CLEMSON,CLEMSON,4,60,59.5,,,,
156231,Griffin Batt,LB,0,0,,2027,140,,,52,66.5,D33,0,0,4,0,0,8,0,0,3,0,CLEMSON,CLEMSON,11,,,,,,
156232,Brodey Conn,P,0,0,,2030,140,,,61.6,63.9,40,0,0,2,0,0,1,0,1,0,0,CLEMSON,CLEMSON,2,,,,,75.6,
156234,Clay Swinney,WR,0,0,,2030,140,,,62.7,63.7,88,0,0,14,87,0,0,3,0,3,0,CLEMSON,CLEMSON,93,68.5,,,61,,
156235,Jahiem Lawson,ED,0,0,,2030,140,,,61.5,67.8,D15,0,0,13,0,24,0,0,0,9,0,CLEMSON,CLEMSON,33,,59.4,,,,
156236,Keith Adams,HB,0,0,,2027,140,,,68.9,68.9,19,0,0,12,0,0,0,53,0,0,0,CLEMSON,CLEMSON,53,,,,,,
156237,Wade Woodaz,LB,0,0,2026,2026,140,,,73.3,74.3,D17,0,0,12,0,44,2,3,35,18,4,CLEMSON,CLEMSON,102,,59.8,,,,
156238,Josh Sapp,TE,0,0,,2027,140,,,64.1,74.8,05,0,0,10,0,0,2,38,0,0,0,CLEMSON,CLEMSON,40,,,,,,
156239,Cole Turner,WR,0,0,,2030,140,,,63.3,72,22,0,0,14,0,1,2,65,0,13,0,CLEMSON,CLEMSON,81,,,67.3,62.6,,
156240,Kobe McCloud,LB,0,0,,2030,140,,,44.6,65.7,D21,0,0,2,0,8,10,0,0,0,0,CLEMSON,CLEMSON,18,,59.9,,,,
156241,Antonio Williams,WR,0,0,2026,2026,140,,,61.1,68.9,00,0,0,14,0,0,2,3,1,65,0,CLEMSON,CLEMSON,71,,,,66.7,,
156242,Caleb Nix,S,0,0,,2027,140,,,55.3,68.3,D41,0,0,2,0,0,1,4,0,6,0,CLEMSON,CLEMSON,11,,,,,,
156243,TJ Dottery,LB,0,0,,2027,226,,,67.9,66.8,D06,0,0,12,0,26,1,1,0,20,0,OLE MISS,OLE MISS,48,,60,,,,
156244,Kylon Griffin,S,0,0,,2030,140,,,56.5,72.5,D18,0,0,5,0,9,0,7,0,11,0,CLEMSON,CLEMSON,27,,59.8,,,,
156245,Toriano Pride Jr.,CB,0,0,2026,2026,229,,,74.2,77,D02,0,0,13,0,33,12,0,3,48,1,MISSOURI,MISSOURI,96,,59.5,,,,
156246,Sherrod Covil,CB,0,0,,2028,140,,,64.8,75.8,D05,0,0,11,0,0,44,1,0,22,1,CLEMSON,CLEMSON,67,,,,,,
156247,Jeadyn Lukus,CB,0,0,2026,2026,140,,,65.6,75,D10,0,0,14,0,31,0,0,0,17,0,CLEMSON,CLEMSON,48,,60.1,,,,
156248,Blake Miller,T,0,0,2026,2026,140,,,65.6,69.9,78,0,0,14,87,0,0,0,1,0,0,CLEMSON,CLEMSON,88,78.3,,,,,
156250,Nathan Brooks,G,0,0,,2026,140,,,64.4,71.3,67,0,0,5,27,0,0,0,0,0,0,CLEMSON,CLEMSON,27,71.8,,,,,
156251,Collin Sadler,G,0,0,,2030,140,,,62.6,70,50,0,0,2,11,0,0,0,0,0,0,CLEMSON,CLEMSON,11,64.1,,,,,
156252,Adam Randall,WR,0,0,2026,2026,140,,,69.2,72.6,08,0,0,10,0,0,0,38,0,23,0,CLEMSON,CLEMSON,61,,,68.1,,,
156253,Cade Klubnik,QB,0,0,2026,2026,140,,,60,63.3,02,0,0,1,0,0,0,0,1,0,0,CLEMSON,CLEMSON,1,,,,,,60
156254,Carter Wyatt,LB,0,0,,2027,154,,,73.8,65.3,D30,0,0,3,0,1,5,0,0,1,2,DUKE,DUKE,7,,60,,,,
156256,Vincent Anthony Jr.,ED,1,0,2026,2026,154,,,62,69.6,D07,0,0,12,0,26,0,0,13,7,0,DUKE,DUKE,46,,58.9,,,,
156257,Chandler Rivers,CB,0,0,2026,2026,154,,,64.9,76.2,D00,0,0,13,0,55,17,0,0,26,0,DUKE,DUKE,98,,60.4,,,,
156258,Terry Moore,S,0,0,,2027,154,,,64.3,67.2,D01,0,0,12,0,47,0,0,0,14,0,DUKE,DUKE,61,,59.8,,,,
156262,Max Larson,K,0,0,,2027,209,81.6,70,51.7,29.7,S99,0,1,12,45,0,57,0,0,0,0,LA MONROE,LA MONROE,102,,,,,,
156264,Mac Chiumento,P,0,0,,2027,167,,,60.3,63.2,S43,0,0,2,2,0,1,0,0,0,0,FLORIDA ST,FLORIDA ST,3,60,,,,,
156266,Daniel Lyons,DI,0,0,,2027,167,,,59.9,68.3,D95,0,0,9,0,15,0,0,0,5,0,FLORIDA ST,FLORIDA ST,20,,58.6,,,,
156268,Bishop Thomas,DI,0,0,,2027,175,,,60,63.6,D16,0,0,2,0,2,0,0,0,0,0,GA STATE,GA STATE,2,,59.9,,,,
156269,Aaron Hester,ED,0,0,,2027,167,,,60.7,64.7,D57,0,0,4,0,3,0,0,0,1,0,FLORIDA ST,FLORIDA ST,4,,60,,,,
156270,Ayo Tifase,DI,0,1,,2027,136,,,34.2,26.2,D92,0,3,9,0,53,0,0,0,0,0,CHARLOTTE,CHARLOTTE,53,,57.7,,,,
156273,AJ Cottrill,LB,2,0,,2027,167,,,85,83.1,D41,2,0,12,0,3,44,67,56,27,4,FLORIDA ST,FLORIDA ST,197,,60,,,,
156275,Omar Graham Jr.,LB,0,0,,2027,167,,,64.5,70.5,D09,0,0,10,0,40,8,0,28,9,0,FLORIDA ST,FLORIDA ST,85,,59.8,,,,
156276,Christian White,S,0,0,,2027,167,,,60.5,64.8,D37,0,0,2,0,1,1,0,0,1,0,FLORIDA ST,FLORIDA ST,3,,59.9,,,,
156277,Azareye'h Thomas,CB,0,0,2025,2025,167,,,63.4,74.6,D08,0,0,12,0,68,0,0,0,10,0,FLORIDA ST,FLORIDA ST,78,,60.4,,,,
156280,Brian Courtney,TE,0,0,,2026,167,,,64.5,90.1,86,0,0,12,30,0,14,48,7,6,0,FLORIDA ST,FLORIDA ST,105,70,,,,,
156281,Daughtry Richardson,T,0,0,,2027,165,,,61.5,67.8,78,0,0,3,5,0,0,0,0,0,0,FAU,FAU,5,60,,,,,
156283,Julian Armella,G,0,0,,2028,167,,,63,67.7,72,0,0,7,13,0,0,0,0,0,0,FLORIDA ST,FLORIDA ST,13,66.3,,,,,
156290,Rodney Hill,HB,0,0,,2027,111,,,60,63.1,20,0,0,4,0,0,0,17,0,0,0,ARKANSAS,ARKANSAS,17,,,68.8,,,
156297,Aidan Birr,K,0,0,,2027,176,79.7,89.4,63.8,76.4,S33,2,0,13,67,0,72,0,0,0,0,GA TECH,GA TECH,139,,,,,,
156298,Brandon Best,G,0,0,,2027,176,,,66.5,74.5,58,0,0,13,67,0,0,0,0,0,0,GA TECH,GA TECH,67,78.5,,,,,
156300,Rodney Shelley,CB,0,0,2026,2026,176,,,49,28.5,D06,0,1,11,0,21,2,1,1,41,0,GA TECH,GA TECH,66,,59.8,,74.9,,
156301,Tyler Gibson,T,0,0,,2027,136,,,62.9,70.6,74,0,0,4,14,0,0,0,0,0,0,CHARLOTTE,CHARLOTTE,14,65.8,,,,,
156302,K.J. Miles,DI,0,0,,2027,306,,,58.3,68.3,D56,0,0,9,0,23,0,0,0,4,0,TEMPLE,TEMPLE,27,,57.8,,,,
156305,Clayton Powell-Lee,S,0,0,,2026,176,,,64.3,70.5,D05,0,0,13,0,48,12,0,0,24,0,GA TECH,GA TECH,84,,60,,,,
156306,Kyle Efford,LB,0,0,,2027,176,,,62.3,70,D44,0,0,10,0,26,1,0,17,9,0,GA TECH,GA TECH,53,,59.9,,,,
156309,Zach Pyron,QB,0,0,,2027,176,,,60,61,05,0,0,1,0,0,0,0,1,0,0,GA TECH,GA TECH,1,,,,,,
156311,Nick Keller,K,0,0,,2027,210,60,78.4,62.3,74.3,S98,0,0,9,1,0,32,0,0,0,0,LOUISVILLE,LOUISVILLE,33,,,,,,
156312,Tawfiq Thomas,DI,0,0,,2027,143,,,59.8,64.8,D95,0,0,6,0,6,0,0,0,1,0,COLORADO,COLORADO,7,,59.3,,,,
156316,D'Angelo Hutchinson,S,0,0,,2027,210,,,64.9,29,D21,1,3,13,0,30,67,0,6,41,3,LOUISVILLE,LOUISVILLE,144,,88.6,,,,
156317,Popeye Williams,ED,0,0,,2027,347,,,60.5,66.3,D02,0,0,11,0,41,0,0,1,2,0,W MICHIGAN,W MICHIGAN,44,,59.7,,,,
156319,Nate Kurisky,TE,0,0,,2027,210,,,68.1,71.9,85,0,0,13,84,0,0,62,39,0,1,LOUISVILLE,LOUISVILLE,185,78,,63.5,,,
156321,Chris Bell,WR,1,0,2026,2026,210,,,50.4,73.5,00,2,0,8,0,0,26,28,0,0,1,LOUISVILLE,LOUISVILLE,54,,,54.6,,,
156322,Makhete Gueye,T,0,0,,2027,210,,,60.9,61.9,79,0,0,1,5,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,5,60,,,,,
156325,Sam Secrest,C,0,0,,2027,182,,,60,63.4,63,0,0,1,1,0,0,0,0,0,0,HOUSTON,HOUSTON,1,60,,,,,
156327,Antonio Watts,S,1,0,,2027,210,,,66.7,47.8,D35,0,1,13,0,34,48,2,38,18,1,LOUISVILLE,LOUISVILLE,140,,60.2,,60.3,,
156329,Maurice Turner,HB,0,0,,2027,210,,,65.7,72.1,04,0,0,4,0,0,0,9,5,17,0,LOUISVILLE,LOUISVILLE,31,,,,,,
156333,Nick Kelly,S,1,0,,2027,220,,,64,82.6,D36,1,0,13,0,0,84,49,0,1,4,MIAMI FL,MIAMI FL,134,,,,,,
156335,Myles Mooyoung,CB,0,0,,2026,220,,,61.1,66.4,D38,0,0,3,0,0,2,0,0,2,0,MIAMI FL,MIAMI FL,4,,,,,,
156339,Nyjalik Kelly,ED,0,0,2026,2026,323,,,60.1,67.2,D11,0,0,12,0,40,0,0,0,8,0,UCF,UCF,48,,58.8,,,,
156341,Wesley Bissainthe,LB,0,1,2026,2026,220,,,56,33.5,D31,0,1,13,0,49,0,1,14,28,0,MIAMI FL,MIAMI FL,92,,59.4,,,,
156342,Khamauri Rogers,CB,0,0,,2027,227,,,58.5,74.9,D18,0,0,9,0,1,34,0,4,4,0,MISS STATE,MISS STATE,43,,60,,,,
156343,Jaleel Skinner,TE,0,1,,2027,210,,,57.5,30.7,88,0,1,12,1,0,2,53,3,40,0,LOUISVILLE,LOUISVILLE,99,60,,,,,
156345,Travis Shaw,DI,0,0,2026,2026,245,,,58.2,66.5,D04,0,0,11,0,23,0,0,0,3,0,N CAROLINA,N CAROLINA,26,,58.1,,,,
156346,Sebastian Cheeks,ED,0,0,,2027,349,,,77.2,76.9,D15,0,0,12,0,0,53,35,0,20,1,WISCONSIN,WISCONSIN,108,,,,,,
156347,Malaki Hamrick,ED,0,0,,2027,245,,,63.1,67.3,D24,0,0,3,0,0,13,0,0,0,0,N CAROLINA,N CAROLINA,13,,,,,,
